user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier,future_recharged
103790,2026-01-27,461.0,1,121.0,530,2,1509.0,0,6,2,1,2.4,2.5,0,0,1,1,UK,Android,Google Ads,Performance,Tier 2,1
103791,2026-01-27,342.0,1,404.0,231,1,854.0,2,6,2,0,0.0,4.1,0,0,1,1,Canada,Android,CRM,Remarketing,Tier 1,0
103792,2026-01-27,309.0,1,181.0,338,1,512.0,2,9,1,1,2.8,4.0,0,0,1,0,India,Android,Organic,Brand,Tier 3,0
103793,2026-01-27,271.0,1,176.0,317,2,1417.0,2,10,1,0,0.0,4.6,0,0,1,0,UK,Android,CRM,Performance,Tier 1,1
103794,2026-01-27,813.0,1,395.0,200,1,388.0,4,8,1,0,0.0,5.0,0,0,1,1,India,Android,Organic,Brand,Tier 2,1
103795,2026-01-27,1110.0,1,448.0,202,3,1285.0,2,7,0,1,18.6,2.5,0,0,0,1,India,Android,Google Ads,Performance,Tier 2,1
103796,2026-01-27,381.0,1,13.0,456,2,1591.0,5,5,1,0,0.0,3.3,0,0,1,1,India,Android,Referral,Performance,Tier 2,0
103797,2026-01-27,588.0,1,45.0,113,1,376.0,9,9,0,3,59.9,2.5,1,0,1,0,India,Android,Organic,Performance,Tier 3,1
103798,2026-01-27,468.0,1,316.0,224,3,553.0,8,6,2,2,0.4,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 1,1
103799,2026-01-27,95.0,1,188.0,360,2,1531.0,5,4,1,0,0.0,3.9,0,0,0,1,India,Android,Google Ads,Remarketing,Tier 1,0
103800,2026-01-27,371.0,1,449.0,30,2,1340.0,2,8,0,0,0.0,2.6,1,0,1,1,India,iOS,Organic,Influencer,Tier 1,1
103801,2026-01-27,78.0,1,32.0,365,7,6698.0,4,4,0,1,27.1,4.1,0,1,0,1,India,Android,Referral,Unmapped,Tier 2,0
103802,2026-01-27,321.0,1,210.0,449,2,1515.0,1,2,1,1,11.3,3.0,0,1,1,1,India,Android,Organic,Remarketing,Tier 1,0
103803,2026-01-27,452.0,1,273.0,238,2,1312.0,6,5,3,0,0.0,4.8,0,1,1,1,India,Android,Google Ads,Unmapped,Tier 3,1
103804,2026-01-27,731.0,1,135.0,314,1,160.0,5,9,3,0,0.0,3.3,0,0,1,1,India,Android,Organic,Influencer,Tier 2,0
103805,2026-01-27,553.0,1,303.0,262,4,2003.0,4,7,0,2,22.0,3.7,1,0,0,1,India,Android,Meta Ads,Influencer,Tier 2,0
103806,2026-01-27,826.0,1,320.0,359,0,0.0,4,6,1,0,0.0,2.6,1,0,1,1,India,Android,Meta Ads,Brand,Tier 2,1
103807,2026-01-27,238.0,1,166.0,27,2,1506.0,2,6,1,2,1.1,3.5,0,1,1,1,Canada,Android,Organic,Influencer,Tier 3,0
103808,2026-01-27,1023.0,3,157.0,333,2,3031.0,4,9,0,1,16.6,3.7,1,0,0,0,India,Android,Organic,Remarketing,Tier 1,1
103809,2026-01-27,1111.0,1,343.0,246,1,842.0,5,7,1,0,0.0,4.1,1,0,0,1,India,Android,Organic,Brand,Tier 1,1
103810,2026-01-27,74.0,1,207.0,19,2,298.0,5,8,1,0,0.0,5.0,0,0,0,1,India,Android,Google Ads,Performance,Tier 1,0
103811,2026-01-27,115.0,1,259.0,432,1,629.0,4,5,1,1,3.4,1.2,0,0,0,1,India,Web,Google Ads,Brand,Tier 2,0
103812,2026-01-27,445.0,2,206.0,81,4,1356.0,3,6,1,1,8.8,4.5,0,1,0,1,USA,Android,CRM,Performance,Tier 1,1
103813,2026-01-27,303.0,1,198.0,319,5,4050.0,4,7,2,0,0.0,3.4,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
103814,2026-01-27,339.0,3,156.0,459,1,906.0,6,6,0,2,13.4,3.7,1,0,0,1,UAE,Android,Organic,Unmapped,Tier 2,0
103815,2026-01-27,550.0,1,272.0,497,2,979.0,4,6,0,0,0.0,3.2,1,0,0,1,Canada,Android,Organic,Performance,Tier 2,1
103816,2026-01-27,847.0,1,84.0,339,2,760.0,5,5,2,2,5.3,3.4,0,1,1,0,USA,Android,Google Ads,Remarketing,Tier 3,1
103817,2026-01-27,228.0,1,34.0,386,2,1310.0,6,3,0,2,19.5,2.5,0,1,0,0,India,Android,Google Ads,Brand,Tier 3,0
103818,2026-01-27,938.0,3,176.0,315,2,614.0,12,12,1,0,0.0,4.8,1,0,0,1,India,Android,Organic,Performance,Tier 3,1
103819,2026-01-27,267.0,4,454.0,419,1,924.0,4,6,0,3,30.1,3.6,1,0,1,1,India,Android,Organic,Influencer,Tier 2,1
103820,2026-01-27,1648.0,2,207.0,526,1,761.0,4,7,0,2,1.9,5.0,0,1,1,1,USA,Android,Referral,Remarketing,Tier 1,1
103821,2026-01-27,1028.0,1,145.0,247,4,1469.0,3,2,2,2,15.1,4.8,0,0,0,1,India,iOS,Organic,Brand,Tier 2,1
103822,2026-01-27,289.0,2,129.0,223,1,209.0,7,9,2,1,17.1,4.7,1,0,0,1,Canada,Android,Meta Ads,Performance,Tier 2,1
103823,2026-01-27,151.0,1,122.0,93,3,1819.0,6,7,3,1,3.9,5.0,1,0,1,1,India,Android,CRM,Influencer,Tier 3,0
103824,2026-01-27,284.0,1,5.0,528,3,3132.0,1,1,1,0,0.0,3.5,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 3,0
103825,2026-01-27,255.0,1,410.0,492,3,2640.0,3,3,2,2,1.0,4.7,1,0,0,1,India,Android,Meta Ads,Performance,Tier 2,1
103826,2026-01-27,673.0,3,112.0,381,2,363.0,3,7,2,5,66.1,2.4,1,0,1,1,India,Android,Organic,Performance,Tier 1,1
103827,2026-01-27,76.0,1,179.0,355,2,1414.0,6,9,3,7,33.6,4.4,1,0,0,1,USA,iOS,CRM,Performance,Tier 1,0
103828,2026-01-27,116.0,1,137.0,110,2,1523.0,4,8,2,1,12.0,4.6,0,0,0,1,India,iOS,Organic,Brand,Tier 2,1
103829,2026-01-27,661.0,1,96.0,491,5,2164.0,2,7,0,3,1.8,4.8,1,1,1,1,India,Android,Google Ads,Performance,Tier 2,1
103830,2026-01-27,246.0,1,425.0,31,2,1051.0,3,9,1,3,21.2,3.3,0,1,0,1,India,Android,CRM,Brand,Tier 2,0
103831,2026-01-27,324.0,1,64.0,333,3,2545.0,7,4,1,2,31.5,4.3,0,1,1,1,Canada,Android,CRM,Influencer,Tier 1,0
103832,2026-01-27,769.0,2,279.0,136,2,1137.0,5,4,0,2,14.2,3.5,0,1,1,1,UAE,Android,Organic,Remarketing,Tier 1,1
103833,2026-01-27,872.0,1,41.0,245,3,196.0,4,3,1,2,18.1,3.6,1,0,0,1,India,Android,Meta Ads,Brand,Tier 2,1
103834,2026-01-27,997.0,1,157.0,51,1,260.0,1,2,1,2,5.8,3.7,0,0,1,1,UAE,Android,Meta Ads,Remarketing,Tier 1,1
103835,2026-01-27,727.0,1,384.0,72,2,724.0,3,5,1,2,6.1,4.1,0,0,0,1,UK,Android,Organic,Influencer,Tier 1,1
103836,2026-01-27,394.0,1,118.0,203,2,533.0,4,8,4,2,26.5,4.2,1,0,0,1,India,Android,CRM,Brand,Tier 2,0
103837,2026-01-27,371.0,1,261.0,214,2,1839.0,8,6,4,1,7.7,5.0,1,1,1,1,India,Android,Organic,Brand,Tier 1,1
103838,2026-01-27,340.0,1,113.0,476,0,0.0,3,4,1,2,19.9,5.0,0,0,1,1,India,Android,Organic,Brand,Tier 2,0
103839,2026-01-27,172.0,1,134.0,322,1,159.0,9,5,0,3,63.7,3.9,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
103840,2026-01-27,221.0,1,307.0,16,3,2032.0,1,7,0,2,43.6,4.6,0,0,1,1,India,Android,Referral,Brand,Tier 3,1
103841,2026-01-27,915.0,3,265.0,502,3,2907.0,5,9,0,3,27.0,4.2,0,0,1,1,USA,Android,Google Ads,Remarketing,Tier 3,1
103842,2026-01-27,266.0,1,457.0,329,1,435.0,2,7,1,4,5.4,3.4,1,0,0,1,India,iOS,CRM,Influencer,Tier 3,0
103843,2026-01-27,173.0,1,117.0,447,0,0.0,3,6,1,1,7.5,3.9,1,0,1,1,India,Android,Referral,Remarketing,Tier 1,0
103844,2026-01-27,964.0,3,229.0,498,4,2201.0,6,8,2,3,13.6,4.5,0,0,1,1,India,Android,Google Ads,Influencer,Tier 2,1
103845,2026-01-27,527.0,1,187.0,277,0,0.0,3,8,1,2,10.8,4.9,0,0,0,1,USA,Android,Meta Ads,Remarketing,Tier 1,1
103846,2026-01-27,1266.0,2,234.0,96,3,2038.0,4,4,2,1,6.9,4.3,0,0,1,1,India,Android,Organic,Performance,Tier 2,1
103847,2026-01-27,1183.0,3,363.0,241,2,664.0,3,5,0,0,0.0,4.8,0,0,1,0,UK,Android,Referral,Performance,Tier 1,1
103848,2026-01-27,186.0,2,100.0,370,3,3911.0,7,8,0,1,7.6,4.9,0,1,0,1,Canada,Android,Referral,Influencer,Tier 2,0
103849,2026-01-27,424.0,1,223.0,17,3,560.0,2,4,1,2,42.8,4.6,0,0,0,1,India,Android,Organic,Brand,Tier 2,0
103850,2026-01-27,208.0,2,422.0,510,0,0.0,4,13,2,1,8.3,3.9,0,0,0,1,UAE,Android,Google Ads,Unmapped,Tier 2,0
103851,2026-01-27,206.0,1,187.0,189,3,3020.0,2,6,0,4,30.7,3.9,0,1,1,1,UK,Android,Organic,Unmapped,Tier 3,1
103852,2026-01-27,333.0,1,305.0,356,0,0.0,4,4,1,2,23.8,3.4,1,0,1,0,India,Android,Google Ads,Unmapped,Tier 2,0
103853,2026-01-27,686.0,4,22.0,529,4,2680.0,7,5,0,1,4.9,4.5,1,0,0,1,India,iOS,Organic,Performance,Tier 2,1
103854,2026-01-27,689.0,1,194.0,467,3,9310.0,2,3,2,1,4.7,2.7,0,0,1,1,India,Android,Organic,Performance,Tier 2,1
103855,2026-01-27,634.0,2,123.0,400,2,1915.0,8,12,0,1,2.0,5.0,0,0,0,1,India,Android,Google Ads,Performance,Tier 2,0
103856,2026-01-27,393.0,1,262.0,161,3,2086.0,0,3,0,1,18.1,3.9,1,0,1,1,UAE,Android,Meta Ads,Unmapped,Tier 1,1
103857,2026-01-27,713.0,1,224.0,283,1,876.0,6,5,0,1,2.4,2.9,0,1,0,1,India,Android,Google Ads,Performance,Tier 1,1
103858,2026-01-27,170.0,1,85.0,270,5,3607.0,4,5,2,1,12.2,4.8,0,1,1,0,India,Android,Organic,Performance,Tier 3,1
103859,2026-01-27,533.0,2,46.0,465,5,1253.0,6,6,0,1,6.3,3.4,0,0,1,1,USA,Android,CRM,Performance,Tier 2,1
103860,2026-01-27,462.0,1,614.0,21,3,1966.0,10,6,0,2,2.9,4.2,0,0,1,1,India,Android,Google Ads,Brand,Tier 2,1
103861,2026-01-27,377.0,2,237.0,12,3,5770.0,4,5,0,0,0.0,3.1,0,0,0,1,India,Android,CRM,Remarketing,Tier 3,1
103862,2026-01-27,547.0,1,233.0,63,4,4619.0,3,7,1,1,7.6,3.4,0,1,1,0,UAE,iOS,Referral,Performance,Tier 3,1
103863,2026-01-27,69.0,3,97.0,517,2,821.0,3,7,0,0,0.0,5.0,0,0,1,1,India,iOS,Referral,Brand,Tier 2,0
103864,2026-01-27,211.0,1,138.0,291,1,450.0,5,5,1,0,0.0,3.8,1,0,1,1,UK,iOS,Referral,Influencer,Tier 1,0
103865,2026-01-27,650.0,2,425.0,377,3,6031.0,3,9,3,2,64.1,4.5,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
103866,2026-01-27,454.0,1,190.0,51,5,2528.0,7,5,1,1,19.4,4.0,0,0,1,1,India,iOS,Organic,Unmapped,Tier 2,0
103867,2026-01-27,127.0,1,435.0,7,1,373.0,3,2,1,2,39.7,3.9,1,0,0,1,USA,Android,Google Ads,Performance,Tier 2,0
103868,2026-01-27,447.0,3,238.0,351,2,514.0,4,7,1,3,17.0,3.4,0,0,0,0,India,Android,Organic,Influencer,Tier 2,0
103869,2026-01-27,305.0,1,370.0,380,3,1747.0,4,5,0,2,3.8,2.9,0,0,1,1,India,Android,Meta Ads,Brand,Tier 3,1
103870,2026-01-27,930.0,1,20.0,230,2,708.0,2,5,0,0,0.0,4.4,0,0,0,1,USA,Android,Meta Ads,Remarketing,Tier 2,1
103871,2026-01-27,181.0,2,93.0,44,2,1129.0,5,9,2,2,27.4,4.1,1,1,0,0,India,iOS,Organic,Influencer,Tier 2,1
103872,2026-01-27,187.0,2,188.0,264,5,3409.0,1,2,0,2,8.0,3.5,1,0,0,1,USA,Android,Meta Ads,Brand,Tier 2,0
103873,2026-01-27,595.0,2,148.0,345,2,2505.0,3,10,2,0,0.0,3.7,0,0,0,1,India,Android,Organic,Performance,Tier 1,0
103874,2026-01-27,405.0,2,264.0,115,5,2214.0,5,3,1,1,4.3,5.0,1,0,1,0,India,Android,Google Ads,Brand,Tier 2,1
103875,2026-01-27,391.0,3,46.0,162,2,126.0,6,2,0,0,0.0,4.7,0,1,0,0,India,Web,Organic,Remarketing,Tier 2,0
103876,2026-01-27,1654.0,1,47.0,403,1,425.0,6,8,2,0,0.0,4.2,1,0,1,0,UK,Android,Organic,Brand,Tier 2,1
103877,2026-01-27,702.0,1,256.0,114,5,2149.0,9,10,1,4,16.7,3.3,0,1,1,1,India,Android,Organic,Brand,Tier 1,1
103878,2026-01-27,356.0,2,359.0,53,3,1209.0,4,4,0,2,12.5,4.4,0,0,0,1,India,iOS,Organic,Brand,Tier 1,1
103879,2026-01-27,112.0,1,137.0,339,2,978.0,5,7,1,1,8.8,3.4,1,0,1,1,India,Android,CRM,Performance,Tier 1,0
103880,2026-01-27,341.0,1,467.0,12,1,93.0,6,7,2,2,3.5,3.7,1,0,0,1,India,iOS,Meta Ads,Influencer,Tier 2,0
103881,2026-01-27,166.0,1,543.0,234,4,777.0,11,2,0,1,13.6,5.0,0,1,0,0,India,Android,Meta Ads,Unmapped,Tier 2,1
103882,2026-01-27,222.0,1,173.0,307,4,1555.0,4,4,0,2,12.0,3.0,0,0,0,1,India,Android,Organic,Brand,Tier 1,0
103883,2026-01-27,228.0,2,133.0,34,3,2870.0,4,6,1,2,26.5,3.5,0,1,1,1,India,Android,Organic,Brand,Tier 3,0
103884,2026-01-27,883.0,1,108.0,352,2,1029.0,4,4,1,0,0.0,4.6,0,0,1,0,India,Android,Referral,Brand,Tier 1,1
103885,2026-01-27,137.0,2,92.0,444,2,1525.0,3,7,1,1,8.9,5.0,1,0,0,1,India,Android,Organic,Brand,Tier 2,1
103886,2026-01-27,826.0,2,294.0,525,2,340.0,8,5,0,4,72.0,3.2,0,0,1,1,India,iOS,CRM,Performance,Tier 2,1
103887,2026-01-27,614.0,1,82.0,143,0,0.0,7,6,0,2,6.5,3.7,0,1,1,0,India,Android,Organic,Brand,Tier 2,1
103888,2026-01-27,608.0,1,68.0,176,4,53.0,5,8,0,2,21.0,5.0,0,0,1,1,India,Android,Organic,Performance,Tier 1,0
103889,2026-01-27,215.0,1,88.0,333,4,315.0,3,4,1,2,13.4,5.0,0,0,0,1,India,Android,CRM,Influencer,Tier 2,1
103890,2026-01-27,756.0,1,174.0,323,3,5420.0,6,10,0,2,12.8,3.5,0,0,1,1,USA,Android,CRM,Performance,Tier 1,1
103891,2026-01-27,195.0,1,184.0,329,4,638.0,7,4,1,2,5.2,3.9,0,0,0,1,India,Android,Organic,Brand,Tier 1,1
103892,2026-01-27,1122.0,1,283.0,169,3,685.0,2,7,2,0,0.0,4.2,1,0,1,1,India,Android,Organic,Influencer,Tier 3,1
103893,2026-01-27,896.0,2,162.0,30,2,552.0,5,6,2,0,0.0,4.8,0,1,0,1,India,Android,Google Ads,Performance,Tier 2,1
103894,2026-01-27,1246.0,1,43.0,13,1,1457.0,3,6,1,1,13.0,3.6,1,1,1,1,India,Android,Referral,Remarketing,Tier 3,1
103895,2026-01-27,464.0,1,128.0,538,3,496.0,4,6,0,1,11.6,3.7,0,0,1,1,USA,Android,Referral,Performance,Tier 1,1
103896,2026-01-27,405.0,1,178.0,219,2,925.0,3,6,0,1,9.2,5.0,1,1,0,1,India,Android,Organic,Performance,Tier 1,0
103897,2026-01-27,334.0,2,103.0,241,2,590.0,3,3,0,1,3.8,5.0,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 1,1
103898,2026-01-27,1632.0,1,223.0,338,4,1406.0,8,5,1,0,0.0,4.5,0,1,1,0,India,Android,Organic,Unmapped,Tier 1,1
103899,2026-01-27,682.0,1,10.0,110,3,390.0,3,7,0,2,6.3,3.5,0,0,1,1,India,Android,CRM,Brand,Tier 1,1
103900,2026-01-27,167.0,3,160.0,206,3,908.0,6,12,0,0,0.0,4.2,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
103901,2026-01-27,1041.0,1,411.0,235,2,1603.0,2,3,0,2,3.1,3.9,1,0,0,1,UAE,Android,Meta Ads,Brand,Tier 3,1
103902,2026-01-27,393.0,1,352.0,51,3,1376.0,6,7,0,0,0.0,3.6,0,0,0,1,India,Android,Google Ads,Brand,Tier 1,1
103903,2026-01-27,34.0,1,195.0,325,1,664.0,5,5,0,2,15.7,3.4,1,0,1,0,India,Android,Organic,Performance,Tier 2,0
103904,2026-01-27,254.0,2,183.0,104,2,368.0,7,4,2,1,4.1,3.3,0,1,1,1,India,Android,Organic,Remarketing,Tier 2,1
103905,2026-01-27,896.0,2,247.0,1,3,2614.0,9,9,1,2,18.4,4.0,0,0,1,1,India,Android,CRM,Performance,Tier 1,1
103906,2026-01-27,615.0,1,69.0,335,3,1450.0,4,13,1,2,14.5,2.9,0,0,1,0,India,Android,Organic,Brand,Tier 1,1
103907,2026-01-27,699.0,2,332.0,162,3,1074.0,8,5,2,2,13.0,2.2,1,0,1,0,UAE,Android,Google Ads,Remarketing,Tier 2,0
103908,2026-01-27,1034.0,2,457.0,387,0,0.0,7,6,2,2,60.1,3.2,1,1,1,1,USA,iOS,Google Ads,Unmapped,Tier 1,1
103909,2026-01-27,94.0,2,160.0,289,2,1066.0,3,8,1,0,0.0,4.0,0,0,1,1,India,Android,Organic,Influencer,Tier 3,1
103910,2026-01-27,256.0,3,195.0,15,4,2068.0,4,9,1,0,0.0,2.8,0,0,1,1,India,Android,Organic,Influencer,Tier 1,1
103911,2026-01-27,471.0,2,286.0,375,1,1252.0,4,7,1,0,0.0,2.5,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,0
103912,2026-01-27,913.0,1,94.0,21,2,1099.0,3,8,1,1,5.2,3.0,0,1,1,1,India,iOS,Google Ads,Brand,Tier 2,1
103913,2026-01-27,194.0,1,467.0,169,2,1067.0,4,8,1,2,5.2,4.2,0,0,1,1,USA,iOS,Meta Ads,Performance,Tier 2,0
103914,2026-01-27,354.0,3,604.0,370,3,1329.0,5,7,0,1,8.2,4.2,0,0,1,1,India,Android,Referral,Performance,Tier 2,1
103915,2026-01-27,450.0,1,263.0,218,4,2476.0,8,7,0,1,12.6,3.2,1,1,1,1,USA,Android,Referral,Brand,Tier 2,0
103916,2026-01-27,246.0,1,493.0,207,2,1866.0,3,13,1,1,7.8,3.3,0,1,0,1,UK,Android,Google Ads,Unmapped,Tier 2,0
103917,2026-01-27,447.0,3,61.0,119,1,77.0,1,4,2,1,6.0,4.0,1,1,1,0,India,iOS,CRM,Remarketing,Tier 2,1
103918,2026-01-27,403.0,2,217.0,239,5,334.0,3,6,1,1,11.3,4.1,1,0,1,1,India,Web,CRM,Influencer,Tier 3,0
103919,2026-01-27,300.0,2,24.0,158,0,0.0,3,7,1,3,60.5,3.6,0,0,1,0,India,Android,CRM,Brand,Tier 3,1
103920,2026-01-27,755.0,2,128.0,510,2,521.0,0,9,2,0,0.0,5.0,0,0,1,1,USA,Android,Meta Ads,Remarketing,Tier 2,1
103921,2026-01-27,667.0,1,131.0,371,1,512.0,3,4,1,1,7.8,3.7,0,0,0,1,India,Android,Meta Ads,Performance,Tier 2,1
103922,2026-01-27,777.0,2,104.0,490,0,0.0,8,4,2,3,36.5,4.9,1,0,0,0,India,Android,Organic,Influencer,Tier 2,1
103923,2026-01-27,822.0,3,62.0,182,5,2122.0,6,6,0,4,104.3,4.9,0,1,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
103924,2026-01-27,1203.0,1,261.0,513,2,2223.0,6,9,4,0,0.0,2.5,1,0,1,0,India,Web,Organic,Brand,Tier 2,1
103925,2026-01-27,122.0,1,88.0,150,1,238.0,6,13,0,0,0.0,4.7,0,0,0,1,India,Android,Organic,Remarketing,Tier 1,0
103926,2026-01-27,136.0,2,261.0,166,3,852.0,3,4,0,1,1.6,4.8,1,1,0,1,USA,Android,Meta Ads,Remarketing,Tier 2,0
103927,2026-01-27,713.0,1,169.0,161,2,2670.0,3,4,1,0,0.0,4.7,0,0,0,1,India,Android,Google Ads,Influencer,Tier 1,1
103928,2026-01-27,321.0,1,227.0,318,4,635.0,4,9,1,3,8.8,2.7,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
103929,2026-01-27,291.0,1,113.0,330,1,402.0,9,4,1,3,5.4,3.6,0,0,0,1,India,Web,Google Ads,Unmapped,Tier 2,1
103930,2026-01-27,258.0,1,168.0,35,2,738.0,5,4,0,1,5.4,3.6,1,0,1,1,UAE,Android,Referral,Performance,Tier 2,0
103931,2026-01-27,795.0,1,677.0,302,0,0.0,3,4,2,1,15.6,5.0,1,1,0,1,India,iOS,CRM,Brand,Tier 1,1
103932,2026-01-27,1567.0,2,222.0,514,0,0.0,5,4,3,3,6.2,5.0,1,0,1,1,India,Android,CRM,Unmapped,Tier 2,1
103933,2026-01-27,819.0,1,468.0,219,5,685.0,1,6,1,2,11.1,3.4,1,0,1,1,India,Android,Google Ads,Unmapped,Tier 2,1
103934,2026-01-27,310.0,2,451.0,377,4,1296.0,5,5,0,2,13.9,3.7,0,0,1,1,UK,Android,Organic,Performance,Tier 2,1
103935,2026-01-27,768.0,1,51.0,341,3,877.0,5,4,1,2,13.2,2.6,1,0,1,1,India,Android,Organic,Brand,Tier 3,1
103936,2026-01-27,132.0,1,450.0,529,5,3981.0,5,10,1,1,1.1,3.9,0,0,0,1,India,Android,Meta Ads,Performance,Tier 1,0
103937,2026-01-27,383.0,1,167.0,347,1,1331.0,6,5,1,1,8.0,5.0,1,1,1,0,India,Android,Google Ads,Unmapped,Tier 2,0
103938,2026-01-27,95.0,2,130.0,254,3,3337.0,2,11,0,2,2.8,2.3,0,0,0,1,India,Android,Meta Ads,Performance,Tier 1,0
103939,2026-01-27,322.0,3,71.0,7,2,908.0,7,6,2,0,0.0,2.5,0,1,0,1,India,Android,Meta Ads,Unmapped,Tier 2,1
103940,2026-01-27,508.0,1,51.0,434,3,2913.0,6,6,0,0,0.0,3.3,0,0,1,1,India,Android,Organic,Performance,Tier 1,1
103941,2026-01-27,1750.0,4,255.0,183,2,1966.0,5,5,2,7,23.9,4.0,0,0,0,1,India,Android,Google Ads,Influencer,Tier 1,1
103942,2026-01-27,961.0,1,49.0,499,1,1527.0,4,3,2,4,28.4,4.1,1,1,1,1,USA,Android,Google Ads,Brand,Tier 1,1
103943,2026-01-27,97.0,1,263.0,131,2,11.0,5,6,0,1,7.7,3.2,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 2,0
103944,2026-01-27,106.0,2,14.0,236,0,0.0,3,6,2,1,7.3,4.5,1,0,0,1,India,Android,Referral,Unmapped,Tier 2,0
103945,2026-01-27,248.0,1,77.0,447,2,1537.0,3,5,1,1,4.3,4.1,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2,0
103946,2026-01-27,1346.0,3,148.0,81,0,0.0,5,3,2,1,7.5,5.0,0,0,0,1,India,Android,Meta Ads,Brand,Tier 2,1
103947,2026-01-27,101.0,1,184.0,148,2,285.0,6,8,2,2,6.1,3.9,0,0,1,0,India,Android,Organic,Performance,Tier 1,0
103948,2026-01-27,259.0,2,81.0,427,4,714.0,4,6,3,3,6.3,3.6,0,1,1,0,India,Android,Organic,Performance,Tier 1,1
103949,2026-01-27,258.0,1,57.0,171,2,1276.0,5,7,1,2,4.2,4.8,1,1,0,0,India,Android,Organic,Performance,Tier 1,0
103950,2026-01-27,595.0,1,135.0,517,1,292.0,3,4,3,4,97.9,5.0,0,0,1,1,India,Android,Organic,Unmapped,Tier 2,1
103951,2026-01-27,781.0,1,107.0,290,5,909.0,6,7,0,2,6.9,2.6,0,0,1,1,India,Android,Referral,Remarketing,Tier 3,1
103952,2026-01-27,672.0,3,119.0,445,2,2709.0,5,6,1,3,3.8,5.0,0,0,1,1,UAE,Android,Organic,Brand,Tier 1,1
103953,2026-01-27,539.0,1,273.0,295,1,628.0,4,8,2,1,6.2,2.8,0,0,0,1,India,iOS,Organic,Influencer,Tier 1,1
103954,2026-01-27,127.0,1,402.0,24,2,2421.0,7,3,1,3,22.5,5.0,0,0,1,1,USA,iOS,Organic,Performance,Tier 1,1
103955,2026-01-27,481.0,1,129.0,437,5,1807.0,2,2,1,2,6.6,2.4,0,0,0,1,India,Android,Organic,Remarketing,Tier 2,1
103956,2026-01-27,1053.0,1,273.0,226,1,889.0,8,3,1,0,0.0,4.6,1,0,1,1,India,iOS,Meta Ads,Performance,Tier 2,1
103957,2026-01-27,1284.0,1,110.0,209,4,858.0,4,5,1,0,0.0,4.5,0,0,1,1,UAE,Android,Referral,Brand,Tier 2,1
103958,2026-01-27,584.0,2,102.0,397,1,292.0,8,7,2,3,3.0,3.9,0,0,1,1,India,Web,Organic,Remarketing,Tier 1,1
103959,2026-01-27,97.0,1,134.0,151,4,1401.0,5,5,3,4,10.4,4.6,1,1,1,1,India,Android,Google Ads,Performance,Tier 1,1
103960,2026-01-27,591.0,1,361.0,231,5,1481.0,6,9,2,0,0.0,4.7,0,0,1,1,India,Android,Organic,Brand,Tier 1,0
103961,2026-01-27,402.0,1,38.0,328,2,341.0,4,9,2,2,7.3,4.5,1,0,1,0,India,Web,Organic,Brand,Tier 1,0
103962,2026-01-27,113.0,1,32.0,320,2,628.0,7,2,2,2,17.5,3.2,0,1,0,1,India,Android,Meta Ads,Unmapped,Tier 3,0
103963,2026-01-27,184.0,1,530.0,393,6,680.0,4,7,1,2,16.7,3.2,0,0,1,1,India,Android,Google Ads,Performance,Tier 2,0
103964,2026-01-27,215.0,1,79.0,44,2,1020.0,3,0,1,0,0.0,4.6,0,0,0,1,India,iOS,CRM,Performance,Tier 3,1
103965,2026-01-27,714.0,1,150.0,536,2,2096.0,6,7,2,1,9.8,2.9,0,0,1,1,UK,Android,CRM,Performance,Tier 2,1
103966,2026-01-27,1249.0,2,118.0,328,1,264.0,3,7,1,3,58.3,2.1,1,0,1,1,USA,iOS,Organic,Unmapped,Tier 2,1
103967,2026-01-27,642.0,1,460.0,333,0,0.0,7,7,2,0,0.0,3.5,0,1,1,1,India,Android,Google Ads,Performance,Tier 2,0
103968,2026-01-27,730.0,1,358.0,476,0,0.0,3,9,2,2,12.1,3.2,1,0,1,1,India,iOS,Google Ads,Brand,Tier 2,1
103969,2026-01-27,423.0,1,56.0,264,1,1377.0,6,5,2,1,9.3,4.6,0,0,1,1,India,Android,Meta Ads,Brand,Tier 2,0
103970,2026-01-27,287.0,3,185.0,16,5,4647.0,1,4,0,0,0.0,4.3,0,1,1,1,India,Android,Meta Ads,Remarketing,Tier 3,1
