user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier
100555,2026-01-27,1024.0,1,174.0,8,2,873.0,3,9,0,0,0.0,4.0,1,1,0,1,India,Android,Organic,Brand,Tier 2
100556,2026-01-27,400.0,1,373.0,220,0,0.0,3,3,0,1,1.7,4.8,0,1,1,1,India,iOS,Organic,Brand,Tier 2
100557,2026-01-27,318.0,1,121.0,268,5,970.0,5,4,0,0,0.0,4.6,1,0,0,1,India,Android,Google Ads,Unmapped,Tier 1
100558,2026-01-27,1109.0,1,64.0,445,3,1815.0,4,2,1,3,6.0,4.4,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100559,2026-01-27,479.0,1,492.0,306,2,398.0,3,4,0,3,13.8,2.8,0,0,1,1,India,Web,Organic,Brand,Tier 3
100560,2026-01-27,436.0,2,168.0,269,2,541.0,1,12,1,2,12.7,4.2,0,0,1,1,UAE,Android,Google Ads,Brand,Tier 1
100561,2026-01-27,1073.0,1,460.0,407,1,283.0,1,2,0,2,1.7,2.7,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2
100562,2026-01-27,254.0,4,153.0,175,0,0.0,6,8,1,1,9.0,3.3,1,1,0,1,India,Android,Google Ads,Remarketing,Tier 2
100563,2026-01-27,747.0,1,49.0,185,2,2508.0,4,4,0,2,18.6,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 2
100564,2026-01-27,582.0,1,183.0,249,1,484.0,5,9,2,1,18.8,3.5,0,1,0,1,India,iOS,Organic,Remarketing,Tier 2
100565,2026-01-27,269.0,3,303.0,266,2,865.0,6,5,1,2,4.9,5.0,0,0,0,1,Canada,Android,Google Ads,Performance,Tier 3
100566,2026-01-27,515.0,1,63.0,248,2,726.0,4,6,3,1,5.9,3.9,1,1,1,1,India,Android,CRM,Remarketing,Tier 3
100567,2026-01-27,329.0,2,157.0,64,2,929.0,3,3,2,1,3.1,3.9,0,1,0,0,India,iOS,Meta Ads,Influencer,Tier 1
100568,2026-01-27,143.0,1,325.0,250,2,860.0,5,9,1,3,32.4,3.1,1,0,0,1,India,Android,Google Ads,Unmapped,Tier 1
100569,2026-01-27,143.0,1,176.0,453,7,4860.0,3,6,3,2,13.9,5.0,1,1,0,1,USA,Web,Meta Ads,Brand,Tier 1
100570,2026-01-27,474.0,3,96.0,349,3,8524.0,5,6,3,1,3.6,4.7,1,0,1,1,USA,Android,CRM,Performance,Tier 2
100571,2026-01-27,287.0,1,174.0,173,1,642.0,4,4,1,2,15.1,3.6,0,0,0,1,India,Android,CRM,Performance,Tier 1
100572,2026-01-27,72.0,1,107.0,150,1,774.0,9,6,0,1,7.9,3.8,1,0,1,0,UK,Android,Organic,Brand,Tier 2
100573,2026-01-27,733.0,1,125.0,139,3,4025.0,5,7,1,2,18.3,2.1,0,1,1,1,UK,iOS,Google Ads,Performance,Tier 2
100574,2026-01-27,372.0,1,304.0,72,5,283.0,2,7,0,0,0.0,3.9,0,0,1,1,India,Android,Google Ads,Performance,Tier 3
100575,2026-01-27,1014.0,2,394.0,328,1,349.0,4,1,2,1,20.6,5.0,0,0,1,0,India,Android,Referral,Unmapped,Tier 1
100576,2026-01-27,1896.0,3,151.0,304,4,2551.0,7,7,1,2,24.7,3.8,0,0,1,0,India,iOS,Google Ads,Remarketing,Tier 2
100577,2026-01-27,341.0,1,127.0,106,4,5210.0,4,3,2,3,51.9,4.6,1,0,0,1,India,Android,Organic,Remarketing,Tier 1
100578,2026-01-27,248.0,1,89.0,444,1,1189.0,6,5,0,2,9.4,4.9,0,0,0,1,Canada,Android,Organic,Performance,Tier 1
100579,2026-01-27,180.0,1,291.0,305,3,2573.0,5,3,1,1,3.9,4.3,1,1,1,0,Canada,Android,Google Ads,Performance,Tier 2
100580,2026-01-27,347.0,1,124.0,439,4,1682.0,4,5,1,1,12.6,4.6,0,0,1,0,India,iOS,Organic,Unmapped,Tier 3
100581,2026-01-27,343.0,2,84.0,413,3,802.0,3,5,0,0,0.0,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 1
100582,2026-01-27,245.0,3,125.0,133,1,364.0,1,5,1,3,16.6,2.3,0,0,0,1,India,Android,Referral,Brand,Tier 2
100583,2026-01-27,326.0,1,103.0,456,1,373.0,2,7,0,2,80.9,5.0,1,1,0,1,India,iOS,Meta Ads,Performance,Tier 2
100584,2026-01-27,566.0,1,249.0,527,3,849.0,2,4,1,0,0.0,4.3,0,1,1,1,India,Web,Google Ads,Influencer,Tier 1
100585,2026-01-27,1338.0,1,445.0,255,6,2486.0,2,3,2,1,9.9,3.9,0,1,1,1,India,Android,Meta Ads,Brand,Tier 3
100586,2026-01-27,1051.0,2,129.0,369,0,0.0,5,5,1,0,0.0,4.2,1,0,0,1,USA,Android,Google Ads,Unmapped,Tier 3
100587,2026-01-27,287.0,1,180.0,33,0,0.0,1,6,1,0,0.0,3.5,1,1,1,1,India,Android,Organic,Remarketing,Tier 3
100588,2026-01-27,490.0,1,463.0,22,2,164.0,3,4,2,4,26.9,5.0,1,0,1,1,India,Android,Referral,Remarketing,Tier 2
100589,2026-01-27,182.0,1,479.0,72,2,1148.0,2,6,1,0,0.0,4.7,0,0,1,1,Canada,Android,Organic,Brand,Tier 3
100590,2026-01-27,941.0,1,374.0,525,5,7816.0,7,2,2,2,6.0,4.3,0,1,1,1,India,Android,Meta Ads,Unmapped,Tier 2
100591,2026-01-27,269.0,4,252.0,229,1,553.0,3,5,0,2,8.0,4.6,0,0,1,1,India,Android,Organic,Brand,Tier 3
100592,2026-01-27,476.0,1,132.0,340,1,736.0,5,7,3,2,15.4,3.1,0,0,1,1,UK,iOS,Organic,Brand,Tier 3
100593,2026-01-27,103.0,1,121.0,26,1,241.0,6,4,0,0,0.0,3.2,1,1,0,1,India,Android,Google Ads,Performance,Tier 2
100594,2026-01-27,559.0,1,133.0,84,4,3401.0,4,3,3,1,4.5,4.3,0,0,1,1,India,Android,Meta Ads,Performance,Tier 3
100595,2026-01-27,345.0,1,250.0,137,0,0.0,3,6,2,2,8.6,5.0,0,0,1,1,India,Web,Organic,Unmapped,Tier 2
100596,2026-01-27,240.0,1,30.0,12,3,1284.0,2,7,1,5,64.8,3.3,0,0,1,1,UAE,iOS,Referral,Unmapped,Tier 3
100597,2026-01-27,1006.0,2,226.0,298,2,1033.0,4,11,1,0,0.0,4.0,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 1
100598,2026-01-27,33.0,1,345.0,330,1,543.0,3,8,0,3,73.6,4.3,0,1,1,1,Canada,Android,Meta Ads,Unmapped,Tier 2
100599,2026-01-27,516.0,1,114.0,166,2,258.0,2,7,2,0,0.0,4.9,0,0,1,1,India,Android,Organic,Unmapped,Tier 2
100600,2026-01-27,1369.0,1,224.0,66,2,1054.0,4,4,0,1,23.2,4.3,0,1,1,0,Canada,iOS,CRM,Unmapped,Tier 1
100601,2026-01-27,188.0,4,211.0,332,0,0.0,5,4,1,2,43.8,4.7,0,0,1,1,India,Android,Meta Ads,Brand,Tier 1
100602,2026-01-27,1344.0,3,299.0,105,5,8615.0,4,8,1,3,20.2,5.0,0,1,1,1,UK,Android,Organic,Remarketing,Tier 2
100603,2026-01-27,511.0,1,123.0,128,2,5292.0,4,6,1,3,16.3,5.0,1,0,1,1,India,Android,Google Ads,Performance,Tier 2
100604,2026-01-27,457.0,1,29.0,117,3,2837.0,4,8,0,2,5.4,4.5,1,0,1,1,India,Android,Google Ads,Brand,Tier 2
100605,2026-01-27,451.0,1,192.0,245,1,156.0,5,7,0,2,17.6,3.0,0,0,1,1,UAE,Android,Referral,Brand,Tier 1
100606,2026-01-27,1022.0,1,123.0,485,0,0.0,4,7,1,5,23.6,4.9,1,0,1,1,India,iOS,Meta Ads,Brand,Tier 2
100607,2026-01-27,1083.0,1,186.0,428,2,441.0,7,8,0,3,14.7,4.1,0,1,0,1,India,Android,Google Ads,Performance,Tier 1
100608,2026-01-27,241.0,1,361.0,481,2,376.0,5,8,0,1,1.3,5.0,0,0,0,0,India,Android,Google Ads,Brand,Tier 1
100609,2026-01-27,893.0,1,176.0,358,2,170.0,2,5,2,1,3.1,5.0,0,1,1,1,India,Android,Organic,Remarketing,Tier 1
100610,2026-01-27,380.0,2,200.0,293,1,545.0,5,3,3,2,11.7,3.8,1,0,0,1,India,Android,Google Ads,Performance,Tier 3
100611,2026-01-27,817.0,1,147.0,493,3,4712.0,5,7,1,0,0.0,2.5,1,0,1,1,India,Android,Google Ads,Brand,Tier 1
100612,2026-01-27,562.0,1,231.0,107,1,211.0,2,4,0,1,5.3,4.8,0,1,1,1,India,Android,Organic,Unmapped,Tier 1
100613,2026-01-27,304.0,2,21.0,402,2,1108.0,1,5,3,3,41.1,4.3,0,0,1,1,India,Android,Organic,Unmapped,Tier 1
100614,2026-01-27,271.0,2,305.0,276,2,394.0,5,4,1,2,3.6,3.1,0,0,1,1,USA,Android,Referral,Unmapped,Tier 2
100615,2026-01-27,371.0,1,193.0,163,4,1925.0,3,7,0,3,14.3,5.0,1,0,0,1,India,Android,Organic,Influencer,Tier 3
100616,2026-01-27,462.0,1,261.0,335,1,753.0,8,5,0,0,0.0,3.1,0,1,1,1,India,Android,Google Ads,Brand,Tier 2
100617,2026-01-27,183.0,1,339.0,100,3,593.0,4,5,3,4,7.1,3.5,0,0,1,1,USA,Android,Organic,Performance,Tier 2
100618,2026-01-27,1112.0,1,201.0,119,3,967.0,5,6,2,1,10.1,4.1,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100619,2026-01-27,600.0,1,131.0,116,2,1625.0,5,3,1,2,16.4,3.9,1,1,0,1,India,Android,Referral,Performance,Tier 2
100620,2026-01-27,155.0,2,230.0,527,2,565.0,4,6,2,3,26.9,4.7,1,0,1,1,India,Android,Google Ads,Influencer,Tier 2
100621,2026-01-27,837.0,4,621.0,504,5,1766.0,3,5,1,1,8.3,3.2,1,0,0,1,India,Android,Google Ads,Remarketing,Tier 2
100622,2026-01-27,1302.0,1,234.0,498,3,3231.0,5,5,3,0,0.0,4.7,0,0,0,1,India,iOS,Referral,Brand,Tier 2
100623,2026-01-27,985.0,1,73.0,524,1,374.0,5,14,0,0,0.0,3.1,1,1,0,1,India,Android,CRM,Unmapped,Tier 1
100624,2026-01-27,106.0,1,232.0,371,3,2310.0,4,9,1,1,4.6,4.8,0,0,0,1,Canada,Android,Organic,Performance,Tier 1
100625,2026-01-27,1532.0,1,360.0,164,2,2483.0,4,3,3,0,0.0,3.3,0,0,0,1,India,Android,CRM,Performance,Tier 2
100626,2026-01-27,90.0,1,60.0,465,5,6390.0,8,14,0,2,42.7,5.0,0,1,1,1,UAE,Android,Organic,Performance,Tier 3
100627,2026-01-27,402.0,3,255.0,240,6,1934.0,6,5,0,1,13.0,2.3,0,0,1,1,UK,Android,Google Ads,Unmapped,Tier 1
100628,2026-01-27,761.0,1,253.0,19,2,1149.0,2,7,0,4,73.4,3.3,0,1,1,1,India,iOS,Google Ads,Remarketing,Tier 3
100629,2026-01-27,1029.0,4,156.0,207,3,1223.0,7,6,5,1,11.1,5.0,0,1,1,1,India,Android,Organic,Unmapped,Tier 1
100630,2026-01-27,961.0,2,177.0,173,1,564.0,2,11,0,1,17.4,4.2,0,0,0,1,India,iOS,Google Ads,Unmapped,Tier 3
100631,2026-01-27,161.0,2,117.0,320,4,375.0,8,8,0,2,6.6,4.6,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100632,2026-01-27,904.0,4,397.0,172,3,333.0,4,6,2,1,16.5,3.7,1,0,0,0,India,Android,Organic,Performance,Tier 2
100633,2026-01-27,774.0,2,434.0,3,3,371.0,6,7,1,1,17.7,2.2,1,1,1,1,India,Android,Referral,Performance,Tier 2
100634,2026-01-27,97.0,1,100.0,492,6,1805.0,7,6,0,1,11.8,5.0,0,0,0,0,USA,Android,Organic,Brand,Tier 1
100635,2026-01-27,855.0,1,441.0,478,1,1013.0,6,5,3,4,40.0,3.3,0,1,1,1,India,Android,Organic,Unmapped,Tier 2
100636,2026-01-27,437.0,1,20.0,70,1,839.0,4,10,1,3,19.7,4.2,1,0,1,0,India,Android,Meta Ads,Unmapped,Tier 1
100637,2026-01-27,268.0,1,253.0,97,0,0.0,5,11,3,0,0.0,2.5,0,1,1,1,India,Android,Organic,Brand,Tier 2
100638,2026-01-27,437.0,1,34.0,304,0,0.0,2,4,2,1,3.4,4.9,0,0,1,0,India,Android,Organic,Performance,Tier 1
100639,2026-01-27,496.0,1,75.0,88,0,0.0,5,5,0,1,13.1,4.4,0,0,0,1,India,iOS,Google Ads,Brand,Tier 2
100640,2026-01-27,370.0,3,34.0,327,0,0.0,7,11,1,1,11.1,4.2,0,0,1,1,India,Android,Organic,Unmapped,Tier 1
100641,2026-01-27,364.0,4,4.0,370,1,675.0,4,10,1,1,12.1,3.7,0,1,0,1,Canada,Android,Organic,Brand,Tier 3
100642,2026-01-27,784.0,1,324.0,306,1,63.0,3,9,0,2,6.6,3.7,1,0,1,0,India,Web,Google Ads,Influencer,Tier 3
100643,2026-01-27,64.0,1,342.0,14,3,4242.0,5,8,3,2,33.8,5.0,0,0,1,1,India,Web,Referral,Remarketing,Tier 2
100644,2026-01-27,1079.0,1,213.0,523,2,630.0,3,7,0,2,21.2,3.9,1,0,1,1,USA,Web,Organic,Remarketing,Tier 1
100645,2026-01-27,518.0,2,213.0,312,2,167.0,5,4,2,0,0.0,4.5,0,0,1,1,India,Android,Google Ads,Performance,Tier 3
100646,2026-01-27,770.0,1,913.0,243,2,99.0,7,6,0,1,2.4,3.5,0,0,0,1,India,Android,Meta Ads,Remarketing,Tier 2
100647,2026-01-27,244.0,1,35.0,180,0,0.0,4,7,1,2,8.1,4.9,0,0,1,1,India,Android,Organic,Remarketing,Tier 1
100648,2026-01-27,326.0,2,629.0,128,0,0.0,5,5,1,0,0.0,3.7,0,0,0,1,USA,Android,Organic,Remarketing,Tier 1
100649,2026-01-27,384.0,1,193.0,94,3,272.0,8,4,2,2,5.3,4.6,1,0,1,1,India,iOS,Google Ads,Performance,Tier 1
100650,2026-01-27,1065.0,1,121.0,370,2,2412.0,7,2,1,2,6.1,4.6,1,0,0,0,India,iOS,Google Ads,Brand,Tier 1
100651,2026-01-27,491.0,3,397.0,413,1,374.0,7,7,1,0,0.0,4.9,0,0,1,1,Canada,Android,Organic,Remarketing,Tier 1
100652,2026-01-27,1004.0,1,492.0,153,3,1038.0,5,7,0,0,0.0,5.0,0,0,1,1,India,Android,Organic,Unmapped,Tier 1
100653,2026-01-27,215.0,1,131.0,297,3,1022.0,7,6,1,0,0.0,5.0,1,0,1,0,India,Web,Organic,Unmapped,Tier 1
100654,2026-01-27,128.0,1,95.0,389,4,2568.0,3,7,1,1,0.5,4.0,0,0,1,1,UAE,Android,Organic,Brand,Tier 3
100655,2026-01-27,448.0,2,291.0,337,3,502.0,4,9,2,1,4.8,4.0,1,0,0,1,India,iOS,Google Ads,Performance,Tier 1
100656,2026-01-27,438.0,2,312.0,517,2,450.0,7,8,1,4,1.9,4.8,1,0,1,1,India,Android,Organic,Unmapped,Tier 2
100657,2026-01-27,376.0,1,268.0,111,3,3308.0,7,5,1,3,38.3,4.4,0,0,1,1,India,Android,Organic,Influencer,Tier 3
100658,2026-01-27,211.0,1,39.0,19,1,117.0,5,6,2,2,9.7,3.2,0,0,1,0,India,Android,Meta Ads,Performance,Tier 2
100659,2026-01-27,132.0,1,195.0,120,3,945.0,3,10,2,0,0.0,4.2,1,0,1,1,Canada,Android,Meta Ads,Brand,Tier 1
100660,2026-01-27,71.0,1,121.0,443,3,1541.0,4,2,3,1,32.0,4.4,1,0,1,0,India,iOS,Organic,Remarketing,Tier 1
100661,2026-01-27,792.0,1,91.0,85,6,2696.0,3,2,1,0,0.0,5.0,1,0,0,1,India,iOS,Meta Ads,Influencer,Tier 2
100662,2026-01-27,798.0,2,375.0,461,1,302.0,5,4,1,4,12.9,4.8,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 3
100663,2026-01-27,600.0,1,84.0,193,2,2015.0,3,1,0,1,12.5,4.2,0,1,1,1,India,Android,Organic,Remarketing,Tier 2
100664,2026-01-27,848.0,1,330.0,370,1,1060.0,3,8,0,3,7.6,4.6,0,0,1,1,India,iOS,Google Ads,Remarketing,Tier 3
100665,2026-01-27,443.0,2,137.0,507,2,1536.0,8,3,0,3,106.3,5.0,0,0,0,1,India,Android,Organic,Brand,Tier 1
100666,2026-01-27,561.0,1,402.0,175,2,1226.0,8,6,2,1,7.4,4.8,1,0,0,1,UAE,Android,CRM,Brand,Tier 1
100667,2026-01-27,676.0,1,114.0,457,3,2108.0,4,4,1,2,34.1,3.9,0,0,0,1,India,Android,Organic,Unmapped,Tier 1
100668,2026-01-27,594.0,1,101.0,375,0,0.0,6,3,1,2,3.0,4.4,0,0,0,0,India,iOS,Organic,Performance,Tier 2
100669,2026-01-27,752.0,1,28.0,195,2,2003.0,5,7,0,0,0.0,1.9,0,1,1,1,India,Android,Organic,Unmapped,Tier 2
100670,2026-01-27,602.0,1,213.0,340,6,2623.0,10,1,0,3,27.2,3.2,0,0,0,1,India,Android,Google Ads,Brand,Tier 2
100671,2026-01-27,371.0,1,191.0,395,1,291.0,7,3,4,1,7.3,2.7,0,0,1,1,UK,Android,Organic,Brand,Tier 1
100672,2026-01-27,220.0,1,371.0,109,0,0.0,10,5,1,1,3.4,3.8,1,0,0,1,India,Android,CRM,Unmapped,Tier 1
100673,2026-01-27,833.0,1,43.0,341,1,1565.0,3,15,2,2,2.1,3.4,0,0,0,1,India,Android,Organic,Brand,Tier 3
100674,2026-01-27,347.0,1,350.0,218,4,2384.0,5,10,0,1,4.1,3.1,0,0,1,1,India,Android,Organic,Performance,Tier 1
100675,2026-01-27,953.0,2,23.0,337,1,562.0,3,8,0,2,5.5,5.0,1,0,0,1,India,Android,Organic,Unmapped,Tier 2
100676,2026-01-27,274.0,3,185.0,448,1,542.0,6,6,1,1,4.3,3.7,1,1,0,1,India,Android,CRM,Performance,Tier 2
100677,2026-01-27,312.0,1,226.0,346,5,3292.0,2,5,2,1,5.6,5.0,1,0,1,1,USA,Android,Google Ads,Performance,Tier 1
100678,2026-01-27,348.0,1,152.0,272,1,875.0,6,6,1,1,6.5,5.0,0,0,1,1,UAE,Android,Organic,Unmapped,Tier 1
100679,2026-01-27,673.0,2,110.0,159,4,4061.0,1,8,0,0,0.0,3.9,0,1,1,1,UAE,Android,Google Ads,Performance,Tier 2
100680,2026-01-27,534.0,1,338.0,344,2,1291.0,3,5,3,3,16.6,2.7,0,0,1,1,India,Android,Google Ads,Performance,Tier 3
100681,2026-01-27,581.0,1,126.0,252,0,0.0,6,5,0,1,15.8,3.9,0,0,1,1,India,Android,Meta Ads,Performance,Tier 1
100682,2026-01-27,308.0,1,107.0,321,2,2486.0,2,10,2,3,32.9,4.6,0,0,0,1,India,Android,CRM,Unmapped,Tier 2
100683,2026-01-27,226.0,1,554.0,116,1,236.0,4,8,0,1,2.3,4.2,0,1,1,1,India,iOS,CRM,Performance,Tier 2
100684,2026-01-27,845.0,1,225.0,319,0,0.0,5,5,1,3,14.2,5.0,1,1,1,0,UAE,Android,Google Ads,Brand,Tier 1
100685,2026-01-27,762.0,2,404.0,518,1,558.0,4,8,2,1,9.5,4.6,0,0,1,1,India,iOS,Organic,Unmapped,Tier 2
100686,2026-01-27,78.0,2,165.0,176,1,286.0,4,4,1,1,4.4,3.8,0,0,0,1,India,Android,Google Ads,Influencer,Tier 1
100687,2026-01-27,235.0,3,246.0,145,6,2776.0,5,7,1,0,0.0,3.8,1,0,1,0,Canada,Web,Meta Ads,Remarketing,Tier 2
100688,2026-01-27,970.0,2,255.0,207,3,2556.0,6,2,1,1,2.5,4.9,0,0,1,1,UAE,Android,Google Ads,Remarketing,Tier 2
100689,2026-01-27,504.0,2,138.0,285,1,1252.0,0,4,3,3,39.8,4.8,0,0,0,1,India,iOS,Referral,Unmapped,Tier 2
100690,2026-01-27,547.0,3,124.0,261,3,2004.0,2,5,2,4,65.1,4.9,0,0,0,1,India,Android,Meta Ads,Brand,Tier 3
100691,2026-01-27,315.0,1,238.0,350,2,199.0,4,4,2,1,5.2,2.7,1,0,0,1,India,Android,Google Ads,Performance,Tier 2
100692,2026-01-27,358.0,3,574.0,96,5,1980.0,7,3,0,2,4.3,4.5,0,0,1,1,India,Android,Organic,Remarketing,Tier 2
100693,2026-01-27,82.0,3,41.0,234,1,272.0,2,8,1,4,33.6,3.7,0,0,0,1,India,Android,Organic,Performance,Tier 2
100694,2026-01-27,342.0,1,93.0,479,3,271.0,4,4,1,3,6.8,5.0,1,0,1,1,India,Web,CRM,Remarketing,Tier 2
100695,2026-01-27,235.0,2,75.0,15,2,1652.0,4,11,1,0,0.0,4.1,1,0,1,1,India,Android,Organic,Unmapped,Tier 3
100696,2026-01-27,573.0,1,41.0,348,5,2311.0,10,10,1,2,11.0,4.5,0,0,1,1,India,Android,Referral,Remarketing,Tier 1
100697,2026-01-27,277.0,2,228.0,100,2,441.0,4,10,0,1,14.9,5.0,0,0,1,0,India,Android,Google Ads,Unmapped,Tier 1
100698,2026-01-27,753.0,1,79.0,454,2,243.0,5,5,1,5,58.2,4.6,1,1,0,1,UAE,iOS,CRM,Unmapped,Tier 3
100699,2026-01-27,68.0,1,255.0,483,1,154.0,1,2,2,2,13.9,4.4,0,1,0,0,India,Android,Referral,Remarketing,Tier 1
100700,2026-01-27,613.0,2,291.0,396,3,1329.0,3,7,1,1,3.6,4.7,1,0,0,1,India,Android,CRM,Brand,Tier 2
100701,2026-01-27,210.0,1,221.0,397,2,2272.0,8,9,1,2,24.0,3.0,1,1,1,1,Canada,Android,Meta Ads,Performance,Tier 1
100702,2026-01-27,261.0,1,56.0,358,3,1499.0,6,7,1,2,15.9,4.0,0,0,0,1,India,iOS,Meta Ads,Unmapped,Tier 1
100703,2026-01-27,352.0,2,232.0,480,4,2032.0,2,3,0,1,20.1,2.4,0,0,1,0,India,iOS,Meta Ads,Unmapped,Tier 2
100704,2026-01-27,1228.0,2,169.0,206,1,919.0,4,8,2,1,9.1,3.3,1,0,1,1,India,Android,Organic,Performance,Tier 3
100705,2026-01-27,510.0,1,85.0,67,0,0.0,8,7,0,3,12.9,2.7,0,0,1,0,India,Web,Meta Ads,Performance,Tier 3
100706,2026-01-27,418.0,1,467.0,259,4,994.0,2,10,1,1,3.6,3.9,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100707,2026-01-27,259.0,1,24.0,196,2,957.0,0,6,0,3,19.9,3.7,0,0,0,1,India,Android,CRM,Remarketing,Tier 2
100708,2026-01-27,682.0,1,105.0,180,2,1947.0,4,9,0,1,20.5,4.3,0,0,1,1,India,iOS,Meta Ads,Brand,Tier 2
100709,2026-01-27,251.0,1,216.0,499,3,891.0,3,6,0,1,1.3,5.0,0,0,0,1,India,Android,Organic,Brand,Tier 1
100710,2026-01-27,203.0,2,28.0,204,0,0.0,6,2,0,3,22.2,5.0,0,0,0,1,India,Android,Referral,Remarketing,Tier 2
100711,2026-01-27,186.0,2,364.0,273,6,1462.0,3,11,1,1,3.2,5.0,1,0,0,0,India,Android,Google Ads,Remarketing,Tier 3
100712,2026-01-27,563.0,1,144.0,170,2,411.0,2,6,5,1,14.2,3.7,1,1,1,0,India,Android,Referral,Performance,Tier 1
100713,2026-01-27,635.0,1,266.0,422,4,6460.0,9,6,0,2,23.3,3.9,0,1,0,1,India,Android,Referral,Brand,Tier 1
100714,2026-01-27,298.0,3,82.0,131,4,848.0,5,6,0,1,8.2,3.4,1,0,1,0,India,Android,Meta Ads,Performance,Tier 2
100715,2026-01-27,413.0,2,110.0,366,0,0.0,0,7,2,1,14.0,4.5,1,0,1,1,India,iOS,Meta Ads,Brand,Tier 1
100716,2026-01-27,243.0,1,202.0,48,2,1416.0,8,7,1,0,0.0,4.1,1,0,1,0,Canada,Android,Google Ads,Brand,Tier 2
100717,2026-01-27,583.0,1,54.0,353,3,1885.0,3,11,1,0,0.0,5.0,1,0,1,1,India,Web,Organic,Performance,Tier 1
100718,2026-01-27,210.0,1,106.0,267,0,0.0,0,2,0,0,0.0,3.4,1,0,1,1,India,iOS,CRM,Performance,Tier 1
100719,2026-01-27,1308.0,1,207.0,526,2,70.0,6,6,0,1,5.3,3.7,0,0,1,1,India,Android,Organic,Brand,Tier 2
100720,2026-01-27,685.0,1,144.0,350,0,0.0,8,7,0,3,25.4,5.0,0,0,1,1,USA,iOS,Organic,Performance,Tier 2
100721,2026-01-27,244.0,3,41.0,112,2,848.0,4,3,1,1,8.3,2.6,0,0,1,0,Canada,Android,Referral,Performance,Tier 2
100722,2026-01-27,505.0,4,149.0,219,3,196.0,2,11,0,3,24.4,3.7,0,0,1,1,UAE,Android,Meta Ads,Performance,Tier 1
100723,2026-01-27,563.0,1,297.0,221,1,590.0,1,5,2,0,0.0,5.0,1,0,0,1,India,Android,Organic,Brand,Tier 2
100724,2026-01-27,1434.0,1,430.0,123,3,1778.0,2,8,1,0,0.0,3.5,0,0,0,1,India,Android,Meta Ads,Brand,Tier 1
100725,2026-01-27,886.0,1,110.0,419,2,1958.0,6,5,1,4,25.6,4.3,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 3
100726,2026-01-27,285.0,1,223.0,453,0,0.0,8,7,2,2,36.2,2.8,0,0,0,1,India,Android,Referral,Unmapped,Tier 3
100727,2026-01-27,2254.0,1,87.0,251,0,0.0,2,5,1,2,16.9,3.3,0,1,1,1,India,Android,CRM,Influencer,Tier 2
100728,2026-01-27,178.0,1,224.0,277,3,1074.0,6,10,1,1,4.4,3.2,0,1,1,1,USA,Android,Organic,Unmapped,Tier 2
100729,2026-01-27,133.0,1,101.0,389,2,1385.0,4,5,0,1,2.9,5.0,0,1,0,1,India,Android,CRM,Brand,Tier 3
100730,2026-01-27,502.0,1,304.0,400,0,0.0,4,5,2,1,18.6,3.2,1,0,1,0,India,Android,Organic,Unmapped,Tier 1
100731,2026-01-27,418.0,1,67.0,3,0,0.0,3,4,0,2,46.7,3.4,1,0,1,1,USA,Android,Organic,Brand,Tier 1
100732,2026-01-27,585.0,1,137.0,495,1,625.0,2,8,1,2,21.8,3.4,0,1,1,1,India,Android,Organic,Unmapped,Tier 1
100733,2026-01-27,323.0,4,123.0,2,5,3909.0,3,3,0,1,3.8,4.4,0,0,0,1,India,Android,Organic,Brand,Tier 2
100734,2026-01-27,201.0,1,211.0,153,1,790.0,3,2,0,2,23.1,5.0,1,0,0,1,India,Android,Meta Ads,Performance,Tier 2
100735,2026-01-27,478.0,1,302.0,401,1,923.0,3,5,0,1,10.4,3.3,0,0,1,1,India,Android,Google Ads,Performance,Tier 2
100736,2026-01-27,2003.0,1,567.0,419,0,0.0,5,6,0,2,13.5,3.8,0,0,1,0,India,Android,CRM,Performance,Tier 1
100737,2026-01-27,668.0,3,44.0,329,3,1195.0,7,5,0,0,0.0,5.0,0,0,1,1,India,Android,CRM,Unmapped,Tier 2
100738,2026-01-27,352.0,1,473.0,286,1,557.0,5,5,1,3,16.2,3.5,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 3
100739,2026-01-27,512.0,1,171.0,335,1,759.0,3,14,1,3,6.4,3.9,0,0,1,0,India,Android,Organic,Brand,Tier 2
100740,2026-01-27,1142.0,1,14.0,305,2,624.0,5,7,0,1,5.4,3.3,0,0,0,1,USA,Android,Organic,Remarketing,Tier 1
